Tipo,Numero,Nombre,Densidad poblacion,Empadronados,6k,6k-12k,12k-18k,18k-21k,21k-30k,30k-60k,60k,UnidadesProductivas_Actividades_Financieras,UnidadesProductivas_Administracion_Publica_Sanidad_Educacion,UnidadesProductivas_agricultura_Ganaderia,UnidadesProductivas_alimentacion_textil,UnidadesProductivas_Comercio_Hosteleria,UnidadesProductivas_Construcion,UnidadesProductivas_Industria_Manufacturera,UnidadesProductivas_Informacion_servicio_profesional,UnidadesProductivas_Metal,UnidadesProductivas_Mineria_electricidad_agua,UnidadesProductivas_Otras,UnidadesProductivas_Otras_Actividades_de_Servicios,UnidadesProductivas_transporte,Empadronados Inicio,Empadronados Final,Balance Empadronados,Ocupados Inicio,Ocupados Final,Balance Ocupados,Sector Predominante,Poligono,Tipo Poblacion,%_UnidadesProductivas_Actividades_Financieras,%_UnidadesProductivas_Administracion_Publica_Sanidad_Educacion,%_UnidadesProductivas_agricultura_Ganaderia,%_UnidadesProductivas_alimentacion_textil,%_UnidadesProductivas_Comercio_Hosteleria,%_UnidadesProductivas_Construcion,%_UnidadesProductivas_Industria_Manufacturera,%_UnidadesProductivas_Informacion_servicio_profesional,%_UnidadesProductivas_Metal,%_UnidadesProductivas_Mineria_electricidad_agua,%_UnidadesProductivas_Otras,%_UnidadesProductivas_Otras_Actividades_de_Servicios,%_UnidadesProductivas_transporte,%_Balance_Empadronados,%_Balance_Ocupados,Mediana_Empadronados,%50_Empadronados,Mediana_Ocupados,%50_Ocupados
Municipios,869,El Molar,185.32,9291,1004,446,637,400,795,742,144,1.51,4.52,2.04,0.75,23.36,12.38,3.55,11.84,1.61,0.32,1.18,9.69,6.03,700,699,1,1467,1490,-23,5,,5,0.019167301345519167,0.05737496826605737,0.025894897182025894,0.00952018278750952,0.2965219598882965,0.15714648387915717,0.04506219852754506,0.15029195227215028,0.020436659050520438,0.004061944656004062,0.014978420919014978,0.12300076161462299,0.07654226961157655,0.00010763104079216446,-0.0024755139382197826,-0.0004700352526439483,1,0xf,2
Municipios,875,Los Molinos,239.78,4563,523,239,275,203,405,623,178,2.19,6.36,1.75,1.31,21.7,18.63,3.07,19.5,1.1,0.0,0.66,20.16,2.85,412,439,-27,1108,869,239,5,,4,0.02205882352941177,0.06406124093473008,0.01762691377921032,0.013195004029008868,0.21857373086220794,0.18765108783239326,0.03092264302981467,0.1964141821112007,0.01107977437550363,0.0,0.006647864625302178,0.20306204673650288,0.028706688154713948,-0.005917159763313609,0.05237782160859084,-0.0004700352526439483,2,0xf,1
Municipios,881,Montejo de la Sierra,11.05,365,41,19,24,-,18,20,-,0.0,35.62,19.18,0.0,35.62,10.96,2.74,8.22,0.0,5.48,2.74,2.74,2.74,48,45,3,187,172,15,5,,1,0.0,0.28260869565217395,0.1521739130434783,0,0.28260869565217395,0.08695652173913046,0.021739130434782615,0.06521739130434784,0.0,0.04347826086956523,0.021739130434782615,0.021739130434782615,0.021739130434782615,0.00821917808219178,0.0410958904109589,-0.0004700352526439483,1,0xf,1
Municipios,894,Moraleja de Enmedio,171.08,5294,591,286,437,233,435,571,104,1.32,8.31,2.08,3.21,40.99,27.58,33.81,12.66,15.68,0.57,14.92,13.41,14.36,832,821,11,2580,2470,110,5,,4,0.006987824245632611,0.0439915299100053,0.011011116993118054,0.016993118051879304,0.21699311805187935,0.146003176283748,0.17898358920063528,0.06701958708311277,0.08300688194812071,0.0030174695606140817,0.07898358920063527,0.0709899417681313,0.0760190577024881,0.00207782395164337,0.0207782395164337,-0.0004700352526439483,1,0xf,1
Municipios,908,Moralzarzal,312.22,13573,1216,480,723,463,1175,2184,589,2.21,10.17,0.81,0.44,23.94,10.61,3.09,19.6,1.03,0.15,1.62,19.3,3.98,1267,1274,-7,2894,2935,-41,5,,5,0.022795255286230012,0.1048994326972666,0.008354822073233625,0.0045384218669417215,0.24693140794223822,0.10943785456420833,0.031872099020113454,0.20216606498194944,0.010624033006704486,0.0015471892728210414,0.01670964414646725,0.19907168643630735,0.041052088705518304,-0.0005157297576070139,-0.0030207028659839387,-0.0004700352526439483,2,0xf,2
Municipios,915,Morata de Tajuña,174.49,7924,972,435,587,322,629,554,82,2.02,5.3,6.31,1.01,19.81,14.01,3.15,6.18,0.63,0.63,1.51,9.46,7.82,606,592,14,1555,1513,42,5,,5,0.025950668036998973,0.06808838643371017,0.08106372045220965,0.012975334018499486,0.2544964028776978,0.17998458376156218,0.040467625899280574,0.07939362795477903,0.008093525179856115,0.008093525179856115,0.019398766700924972,0.12153134635149024,0.10046248715313463,0.0017667844522968198,0.00530035335689046,-0.0004700352526439483,1,0xf,1
Municipios,920,Móstoles,4639.36,209639,23196,9549,14781,9819,20620,20690,2392,1.62,5.53,0.26,0.56,18.98,9.96,3.07,9.75,1.0,0.06,1.52,10.14,6.37,13933,13781,152,50248,49711,537,5,,5,0.023539668700959023,0.08035454809648357,0.0037779715199070035,0.008137169427492008,0.27579192095321126,0.14472537053182213,0.044609125254286536,0.14167393199651263,0.014530659691950013,0.0008718395815170008,0.02208660273176402,0.14734088927637315,0.09256030223772159,0.0007250559294787707,0.0025615462771717097,-0.0004700352526439483,1,0xf,1
Municipios,936,Navacerrada,99.05,3220,328,124,185,112,251,394,153,2.8,7.14,0.31,0.62,42.55,13.66,2.48,27.33,0.93,0.31,0.93,25.47,2.17,384,400,-16,754,755,-1,5,,4,0.02209944751381215,0.056353591160220984,0.00244672454617206,0.00489344909234412,0.33583267561168106,0.10781373322809785,0.01957379636937648,0.21570639305445932,0.007340173638516179,0.00244672454617206,0.007340173638516179,0.20102604577742697,0.01712707182320442,-0.004968944099378882,-0.00031055900621118014,-0.0004700352526439483,2,0xf,2
Municipios,941,Navalafuente,130.11,1573,181,71,88,78,129,175,30,1.91,6.99,5.09,1.27,15.89,8.26,2.54,13.99,0.0,0.64,1.27,8.9,4.45,107,108,-1,200,183,17,5,,3,0.02682584269662921,0.09817415730337078,0.07148876404494381,0.017837078651685392,0.22317415730337078,0.11601123595505618,0.035674157303370785,0.1964887640449438,0.0,0.00898876404494382,0.017837078651685392,0.125,0.0625,-0.0006357279084551812,0.01080737444373808,-0.0004700352526439483,2,0xf,1
Municipios,954,Navalagamella,35.77,2720,363,116,193,110,210,218,28,1.47,6.25,4.41,0.37,19.49,9.56,2.21,12.13,0.0,0.74,1.84,7.35,4.78,187,186,1,375,386,-11,5,,3,0.02082152974504249,0.08852691218130311,0.062464589235127474,0.005240793201133144,0.2760623229461756,0.13541076487252124,0.031303116147308775,0.1718130311614731,0.0,0.010481586402266287,0.026062322946175637,0.10410764872521244,0.06770538243626062,0.0003676470588235294,-0.004044117647058824,-0.0004700352526439483,1,0xf,2
Municipios,967,Navalcarnero,304.25,30695,3210,1448,2112,1376,2664,3358,567,1.73,7.0,1.53,1.17,20.59,14.76,5.21,12.09,2.02,0.1,2.02,10.13,7.1,2406,2463,-57,9026,9175,-149,5,,5,0.02024575775307198,0.08191925102399067,0.0179052077238151,0.013692217671152725,0.2409596255119954,0.17273259215915746,0.06097132826214162,0.14148624926857817,0.023639555295494448,0.0011702750146284381,0.023639555295494448,0.11854885898186078,0.08308952603861909,-0.0018569799641635445,-0.00485421078351523,-0.0004700352526439483,2,0xf,2
Municipios,973,Navarredonda y San Mamés,4.95,141,16,8,-,-,8,8,-,0.0,35.46,21.28,0.0,42.55,14.18,0.0,14.18,0.0,14.18,0.0,0.0,7.09,19,21,-2,40,45,-5,5,,1,0.0,0.23811442385173245,0.1428955143701316,0,0.28572387859253284,0.09521890948160085,0.0,0.09521890948160085,0.0,0.09521890948160085,0.0,0.0,0.04760945474080042,-0.014184397163120567,-0.03546099290780142,-0.0004700352526439483,2,0xf,2
Municipios,992,Navas del Rey,60.51,3062,360,147,214,112,200,211,26,1.31,8.49,2.29,0.98,30.7,17.64,3.59,11.43,2.29,0.65,0.33,7.51,7.84,278,280,-2,676,737,-61,5,,3,0.013782219884271432,0.08932140978432401,0.024092582851130976,0.010310362966859544,0.3229879011046817,0.1855865334034718,0.03776959495002629,0.12025249868490265,0.024092582851130976,0.006838506049447657,0.0034718569174118875,0.07901104681746447,0.08248290373487635,-0.0006531678641410843,-0.019921619856303068,-0.0004700352526439483,2,0xf,2
Municipios,1006,Nuevo Baztán,331.91,6630,819,301,421,276,610,771,207,1.81,6.18,0.75,0.6,18.55,18.1,3.32,19.16,1.21,0.6,1.51,12.97,10.26,583,608,-25,1160,1175,-15,8,,5,0.019048621342875185,0.0650389391707009,0.007893075142075353,0.006314460113660282,0.19522205851399707,0.19048621342875185,0.03494001262892023,0.2016417596295517,0.012734161229214903,0.006314460113660282,0.015891391286045043,0.13649757945695645,0.10797726794359082,-0.003770739064856712,-0.0022624434389140274,-0.0004700352526439483,2,0xf,2
Municipios,1013,Olmeda de las Fuentes,22.07,357,32,21,23,17,33,40,17,5.6,25.21,11.2,0.0,39.22,16.81,0.0,22.41,0.0,0.0,0.0,36.41,11.2,60,60,0,129,144,-15,5,,1,0.033321432821611326,0.150005950255861,0.06664286564322265,0,0.23336903486849933,0.10002380102344399,0.0,0.13334523384505534,0.0,0.0,0.0,0.21664881589908364,0.06664286564322265,0.0,-0.04201680672268908,-0.0004700352526439483,1,0xf,2
Municipios,1028,Orusco de Tajuña,60.38,1291,146,80,99,58,100,58,8,1.55,6.97,3.1,0.0,17.82,9.3,2.32,10.07,0.77,1.55,1.55,6.2,1.55,74,78,-4,284,284,0,5,,2,0.02470119521912351,0.11107569721115539,0.04940239043824702,0,0.28398406374501994,0.14820717131474107,0.03697211155378486,0.1604780876494024,0.012270916334661356,0.02470119521912351,0.02470119521912351,0.09880478087649404,0.02470119521912351,-0.003098373353989156,0,-0.0004700352526439483,2,0xf,1
Municipios,1049,Paracuellos de Jarama,600.16,26235,1915,874,1336,882,2357,4408,1907,1.52,9.99,0.46,0.69,20.77,9.0,9.11,18.79,3.85,0.42,4.57,23.02,6.9,2628,2623,5,7281,7142,139,12,,5,0.013933449445412046,0.09157576313135944,0.004216701805848383,0.006325052708772573,0.19039325327711065,0.08250068750572923,0.08350902924191035,0.17224310202585022,0.035291960766339725,0.003850032083600697,0.04189201576679806,0.21101842515354297,0.06325052708772574,0.0001905850962454736,0.005298265675624166,-0.0004700352526439483,1,0xf,1
Municipios,1065,Parla,5226.18,131689,14838,6385,9484,5555,9908,8356,878,1.18,4.37,0.32,0.37,17.9,10.22,2.16,7.23,0.66,0.1,1.13,5.54,5.92,7166,7235,-69,21443,21485,-42,5,,5,0.020665499124343255,0.07653239929947461,0.005604203152364273,0.00647985989492119,0.31348511383537647,0.178984238178634,0.037828371278458846,0.1266199649737303,0.011558669001751313,0.0017513134851138354,0.019789842381786337,0.09702276707530648,0.10367775831873904,-0.0005239617583852865,-0.00031893324423452223,-0.0004700352526439483,2,0xf,2
Municipios,1071,Patones,14.92,524,49,22,36,21,44,57,7,0.0,13.36,1.91,0.0,62.98,15.27,0.0,9.54,0.0,0.0,0.0,9.54,5.73,61,62,-1,158,184,-26,5,,1,0.0,0.11290458886165808,0.016141299754922674,0,0.532240344798445,0.12904588861658076,0.0,0.08062198935181272,0.0,0.0,0.0,0.08062198935181272,0.048423899264768026,-0.0019083969465648854,-0.04961832061068702,-0.0004700352526439483,2,0xf,2
Municipios,1087,Pedrezuela,216.04,6226,634,293,403,252,605,806,188,1.93,8.67,1.61,1.12,16.86,10.44,2.73,15.42,0.48,0.0,1.12,12.53,4.34,462,464,-2,1051,1032,19,5,,5,0.02498381877022654,0.11223300970873788,0.02084142394822007,0.014498381877022657,0.21825242718446605,0.13514563106796118,0.03533980582524272,0.19961165048543694,0.00621359223300971,0.0,0.014498381877022657,0.16220064724919095,0.05618122977346279,-0.00032123353678124,0.0030517185994217797,-0.0004700352526439483,1,0xf,1
Municipios,1090,Pelayos de la Presa,371.73,2827,368,130,130,90,179,167,36,1.41,6.72,1.41,3.54,30.07,18.04,7.07,12.73,0.0,0.0,3.54,16.27,2.83,264,273,-9,584,627,-43,5,,3,0.013606098620090707,0.06484608704043231,0.013606098620090707,0.03415999228022774,0.2901669400752678,0.17408086461449387,0.0682234874071215,0.12284087619415228,0.0,0.0,0.03415999228022774,0.15700086847438,0.027308694393515392,-0.0031835868411743897,-0.015210470463388751,-0.0004700352526439483,2,0xf,2
Municipios,1104,Perales de Tajuña,61.58,3059,376,169,227,139,251,176,30,1.31,5.23,3.27,1.96,23.54,14.38,6.21,9.15,2.29,1.63,1.96,10.79,5.56,239,248,-9,569,572,-3,5,,3,0.01500916590284143,0.05992208982584785,0.03746562786434464,0.022456461961503207,0.26970669110907425,0.1647571035747021,0.07115032080659944,0.10483501374885426,0.026237396883593035,0.01867552703941338,0.022456461961503207,0.12362511457378551,0.06370302474793767,-0.002942137953579601,-0.0009807126511932004,-0.0004700352526439483,2,0xf,2
Municipios,1111,Pezuela de las Torres,22.18,927,85,41,61,54,85,73,9,2.16,6.47,19.42,0.0,22.65,12.94,2.16,5.39,2.16,1.08,0.0,11.87,12.94,85,90,-5,180,184,-4,5,,2,0.02176541717049577,0.06519548569125352,0.19568722289399437,0,0.22823458282950423,0.13039097138250705,0.02176541717049577,0.05431277710600564,0.02176541717049577,0.010882708585247884,0.0,0.11960902861749294,0.13039097138250705,-0.005393743257820928,-0.004314994606256742,-0.0004700352526439483,2,0xf,2
Municipios,1126,Pinilla del Valle,7.7,196,22,13,-,12,12,19,-,0.0,15.31,5.1,0.0,30.61,5.1,0.0,10.2,0.0,5.1,0.0,10.2,0.0,14,16,-2,37,30,7,5,,1,0.0,0.18757657436902722,0.06248468512619456,0,0.3750306297476109,0.06248468512619456,0.0,0.12496937025238912,0.0,0.06248468512619456,0.0,0.12496937025238912,0.0,-0.01020408163265306,0.03571428571428571,-0.0004700352526439483,2,0xf,1
Municipios,1132,Pinto,864.5,53537,5421,2462,3694,2490,5526,6450,1148,1.87,6.37,0.47,0.71,27.12,9.34,6.91,13.64,3.16,0.24,3.04,10.96,8.89,4693,4594,99,22276,22206,70,5,,5,0.020168248490077652,0.06870146678170837,0.005069025021570318,0.007657463330457289,0.29249352890422775,0.10073339085418463,0.07452545297670404,0.14710957722174287,0.03408110440034512,0.002588438308886971,0.032786885245901634,0.11820534943917169,0.09588006902502157,0.0018491884117526197,0.0013075069578048827,-0.0004700352526439483,1,0xf,1
Municipios,1147,Piñuécar-Gandullas,10.08,185,26,13,12,-,11,16,-,0.0,27.03,27.03,0.0,21.62,21.62,0.0,10.81,0.0,10.81,0.0,5.41,0.0,21,23,-2,48,50,-2,3,,1,0.0,0.21740529236708758,0.21740529236708758,0,0.1738920614493686,0.1738920614493686,0.0,0.0869460307246843,0.0,0.0869460307246843,0.0,0.04351323091771897,0.0,-0.010810810810810811,-0.010810810810810811,-0.0004700352526439483,2,0xf,2
Municipios,1150,Pozuelo de Alarcón,2020.89,87134,6036,2502,3066,2234,6201,14560,12017,4.95,14.54,0.7,0.59,24.59,6.55,2.16,47.07,0.42,0.23,1.15,73.24,2.63,15545,15393,152,77110,75523,1587,12,,5,0.027681467397382847,0.0813108153450397,0.003914550945084442,0.0032994072251426015,0.13751258248518064,0.03662901241471871,0.012079185773403424,0.2632255899787496,0.0023487305670506654,0.0012862095962420312,0.006431047981210155,0.4095738731685494,0.014707527122245833,0.0017444395987788923,0.018213326600408565,-0.0004700352526439483,1,0xf,1
Municipios,1163,Pozuelo del Rey,39.24,1190,165,62,113,63,114,120,23,0.0,5.88,6.72,0.0,11.76,14.29,2.52,8.4,2.52,1.68,0.0,10.08,12.61,88,88,0,190,177,13,6,,2,0.0,0.07690295579387914,0.08788909233586188,0,0.15380591158775828,0.18689510855349198,0.032958409625948204,0.10986136541982736,0.032958409625948204,0.02197227308396547,0.0,0.13183363850379282,0.16492283546952652,0.0,0.010924369747899159,-0.0004700352526439483,1,0xf,1
Municipios,1179,Prádena del Rincón,6.57,149,18,-,9,8,8,7,-,0.0,33.56,20.13,0.0,26.85,40.27,0.0,6.71,0.0,6.71,0.0,0.0,0.0,18,20,-2,57,65,-8,6,,1,0.0,0.25001862474856595,0.1499664754525814,0,0.20002979959770545,0.3000074498994264,0.0,0.049988825150860464,0.0,0.049988825150860464,0.0,0.0,0.0,-0.013422818791946308,-0.053691275167785234,-0.0004700352526439483,2,0xf,2
Municipios,1185,Puebla de la Sierra,1.32,75,8,-,-,-,-,-,-,0.0,40.0,13.33,0.0,53.33,0.0,0.0,0.0,0.0,13.33,0.0,0.0,26.67,9,11,-2,18,24,-6,5,,1,0.0,0.2727396699849993,0.09089049502250103,0,0.36363016500750034,0.0,0.0,0.0,0.0,0.09089049502250103,0.0,0.0,0.1818491749624983,-0.02666666666666667,-0.08,-0.0004700352526439483,2,0xf,2
Municipios,9020,Puentes Viejas,12.22,719,86,30,42,38,67,66,8,1.39,15.3,5.56,0.0,25.03,16.69,0.0,9.74,0.0,8.34,0.0,5.56,12.52,67,72,-5,182,176,6,5,,2,0.013881953460501348,0.15280135823429544,0.05552781384200539,0,0.24997503245780486,0.16668331169479678,0.0,0.09727354439229002,0.0,0.08329172076300809,0.0,0.05552781384200539,0.12503745131329272,-0.006954102920723227,0.008344923504867872,-0.0004700352526439483,2,0xf,1
Municipios,1198,Quijorna,139.65,3593,419,168,250,141,312,421,94,1.39,7.24,2.5,0.56,17.81,10.3,1.39,14.19,0.28,0.56,0.56,17.26,9.46,301,295,6,529,530,-1,5,,4,0.016646706586826345,0.08670658682634731,0.029940119760479042,0.006706586826347306,0.2132934131736527,0.12335329341317366,0.016646706586826345,0.16994011976047904,0.003353293413173653,0.006706586826347306,0.006706586826347306,0.20670658682634732,0.1132934131736527,0.0016699137211244085,-0.00027831895352073476,-0.0004700352526439483,1,0xf,Igual
Municipios,1202,Rascafría,11.8,1754,199,89,107,75,109,143,32,1.14,5.7,14.82,2.85,66.13,22.81,5.7,9.12,0.57,0.0,2.28,15.96,4.56,264,256,8,593,587,6,5,,3,0.007517805328409389,0.03758902664204695,0.09773146926932207,0.018794513321023474,0.4360986547085201,0.15042205222896332,0.03758902664204695,0.06014244262727511,0.0037589026642046944,0.0,0.015035610656818778,0.10524927459773147,0.030071221313637556,0.004561003420752566,0.0034207525655644243,-0.0004700352526439483,1,0xf,1
Municipios,1219,Redueña,22.62,294,32,-,21,15,30,36,-,3.4,23.81,10.2,0.0,44.22,10.2,3.4,30.61,0.0,3.4,3.4,10.2,37.41,54,52,2,232,208,24,5,,1,0.0188626907073509,0.13209431345353675,0.0565880721220527,0,0.2453259361997226,0.0565880721220527,0.0188626907073509,0.16981969486823856,0.0,0.0188626907073509,0.0188626907073509,0.0565880721220527,0.20754507628294033,0.006802721088435374,0.08163265306122448,-0.0004700352526439483,1,0xf,1
Municipios,1224,Ribatejada,26.79,863,86,34,57,43,92,85,15,2.32,10.43,3.48,1.16,13.9,15.06,3.48,12.75,1.16,0.0,1.16,5.79,6.95,63,64,-1,178,174,4,6,,2,0.029881504379185984,0.1343379701184956,0.04482225656877898,0.014940752189592992,0.1790314270994333,0.19397217928902627,0.04482225656877898,0.1642194744976816,0.014940752189592992,0.0,0.014940752189592992,0.07457496136012365,0.08951571354971664,-0.0011587485515643105,0.004634994206257242,-0.0004700352526439483,2,0xf,1
Municipios,1230,Rivas-Vaciamadrid,1384.88,92925,8855,3606,5615,3935,9861,15480,4033,2.23,8.43,0.23,0.56,22.07,10.48,3.2,17.93,0.69,0.18,1.95,18.78,9.38,8555,8633,-78,28310,28701,-391,5,,5,0.023202580376651752,0.08771199667048174,0.0023930912496098224,0.005826656955571741,0.22963271251690773,0.10904172302569973,0.03329518260326709,0.1865570700239309,0.007179273748829465,0.0018728540214337738,0.020289251898865882,0.19540110290292376,0.09759650400582666,-0.0008393866020984665,-0.004207694377185903,-0.0004700352526439483,2,0xf,2
Municipios,1245,Robledillo de la Jara,4.61,97,9,-,10,-,8,10,-,0.0,72.16,0.0,0.0,30.93,0.0,0.0,0.0,0.0,10.31,0.0,0.0,0.0,9,11,-2,26,41,-15,2,,1,0.0,0.6363315696649029,0.0,0,0.27275132275132274,0.0,0.0,0.0,0.0,0.09091710758377425,0.0,0.0,0.0,-0.020618556701030927,-0.15463917525773196,-0.0004700352526439483,2,0xf,2
Municipios,1258,Robledo de Chavela,47.6,4479,532,183,277,162,333,415,96,1.56,8.04,6.47,0.89,24.34,14.07,2.46,16.97,0.89,0.45,0.67,15.41,2.01,392,411,-19,963,932,31,5,,4,0.016555237185609677,0.08532314549506526,0.06866178499416321,0.009444975061020907,0.25830414942162794,0.14931550461636423,0.026106335561922954,0.18009126605115142,0.009444975061020907,0.004775549188156638,0.0071102621245887725,0.16353602886554175,0.021330786373766314,-0.004242018307657959,0.006921187765126144,-0.0004700352526439483,2,0xf,1
Municipios,1261,Robregordo,3.81,71,9,-,-,-,-,-,-,0.0,56.34,0.0,0.0,0.0,14.08,0.0,0.0,0.0,14.08,0.0,0.0,0.0,4,6,-2,26,34,-8,2,,1,0.0,0.6667455621301775,0.0,0,0.0,0.16662721893491125,0.0,0.0,0.0,0.16662721893491125,0.0,0.0,0.0,-0.028169014084507043,-0.11267605633802817,-0.0004700352526439483,2,0xf,2
Municipios,1277,Las Rozas de Madrid,1633.14,94862,7128,2774,3725,2629,7777,17327,10275,4.2,13.82,0.35,0.69,28.59,6.93,2.36,43.73,0.43,0.27,1.24,46.28,3.16,14323,14199,124,56163,52814,3349,12,,5,0.027622492601118057,0.0908911542255837,0.0023018743834265047,0.004537980927326537,0.1880302532061822,0.045577112791844794,0.015521210128247288,0.2876027622492601,0.002828017099638277,0.0017757316672147323,0.008155212101282474,0.3043735613285104,0.020782637290365016,0.001307161982669562,0.03530391516097067,-0.0004700352526439483,1,0xf,1
Municipios,1283,Rozas de Puerto Real,19.59,590,60,23,26,-,34,36,-,0.0,18.64,5.08,0.0,54.24,8.47,1.69,16.95,0.0,1.69,1.69,5.08,8.47,74,71,3,588,557,31,5,,2,0.0,0.15278688524590164,0.04163934426229508,0,0.44459016393442624,0.06942622950819673,0.013852459016393441,0.1389344262295082,0.0,0.013852459016393441,0.013852459016393441,0.04163934426229508,0.06942622950819673,0.005084745762711864,0.05254237288135593,-0.0004700352526439483,1,0xf,1
Municipios,1296,San Agustín del Guadalix,356.05,13538,1188,499,707,428,1097,1767,917,2.22,8.35,0.89,1.4,24.23,8.13,4.51,26.67,1.11,0.3,1.99,25.41,4.73,1424,1427,-3,4379,4630,-251,8,,5,0.020192832454065855,0.07595051846461706,0.008095324722575951,0.012734218664726214,0.22039294160451156,0.0739494269601601,0.04102237584136802,0.2425868655630344,0.010096416227032928,0.0027287611424413314,0.018100782244860832,0.23112606876478078,0.043023467345825,-0.00022159846358398583,-0.018540404786526812,-0.0004700352526439483,1,0xf,2
Municipios,1300,San Fernando de Henares,1010.7,39313,4632,1834,2926,2102,4238,4082,586,1.7,4.71,0.46,0.76,32.84,13.53,8.34,15.69,3.05,0.36,4.53,10.86,13.0,3978,3990,-12,25755,25250,505,5,,5,0.015478466721296548,0.04288445779841574,0.00418829099517436,0.006919785122461987,0.2990075571337522,0.12319038514067195,0.07593553673859602,0.14285714285714285,0.027770190294090866,0.0032777929527451517,0.04124556132204316,0.09888008740781207,0.11836474551579715,-0.00030524254063541323,0.01284562358507364,-0.0004700352526439483,1,0xf,1
Municipios,1317,San Lorenzo de El Escorial,326.81,18454,1985,819,1046,652,1652,2413,700,2.11,11.27,1.68,0.7,26.5,8.94,1.95,23.57,0.27,0.38,0.98,24.17,2.33,1885,1899,-14,6050,5688,362,5,,5,0.020123986647591796,0.10748688602765856,0.01602288984263233,0.006676204101096805,0.2527420123986648,0.08526466380543633,0.01859799713876967,0.22479732951835957,0.0025751072961373396,0.0036242250834525513,0.009346685741535528,0.23051979017644256,0.022222222222222223,-0.0007586431126043134,0.019616343340197247,-0.0004700352526439483,2,0xf,1
Municipios,1338,San Martín de Valdeiglesias,74.93,8760,1130,414,604,379,626,572,110,1.94,7.19,2.4,1.83,31.51,16.44,4.34,11.99,1.6,0.68,0.91,12.56,2.51,791,802,-11,2127,2049,78,5,,5,0.020229405630865484,0.07497393117831073,0.025026068821689257,0.01908237747653806,0.32857142857142857,0.17142857142857143,0.04525547445255474,0.12502606882168926,0.016684045881126174,0.007090719499478624,0.00948905109489051,0.13096976016684045,0.02617309697601668,-0.0012557077625570776,0.008904109589041096,-0.0004700352526439483,2,0xf,1
Municipios,1322,San Martín de la Vega,188.15,19853,2284,988,1416,891,1645,1530,200,1.61,6.35,2.87,0.65,28.11,13.1,6.4,12.24,2.52,0.76,3.22,7.76,10.28,1778,1776,2,5632,5532,100,5,,5,0.01679357463231459,0.06623552727652028,0.029936372170647752,0.006780014603108376,0.2932095546051945,0.13664337123187648,0.06675706686137478,0.12767289037237925,0.026285595076666318,0.007927401689788255,0.03358714926462918,0.0809429435694169,0.10722853864608323,0.00010074044225054147,0.005037022112527074,-0.0004700352526439483,1,0xf,1
Municipios,1343,San Sebastián de los Reyes,1534.9,90962,8997,3802,5459,3875,9050,12940,4593,2.83,8.45,0.62,1.46,29.9,9.55,4.54,24.82,0.92,0.26,2.15,21.45,5.95,9977,9858,119,45486,44123,1363,5,,5,0.02506643046944198,0.07484499557130202,0.005491585473870681,0.012931798051372893,0.2648361381753764,0.08458813108945969,0.04021257750221434,0.2198405668733392,0.008148804251550044,0.002302922940655447,0.019043401240035427,0.18999114260407438,0.052701505757307344,0.0013082386051318133,0.01498427914953497,-0.0004700352526439483,1,0xf,1
Municipios,1356,Santa María de la Alameda,18.76,1436,197,78,77,58,105,120,14,1.39,8.36,13.23,0.7,26.46,31.34,3.48,10.45,2.79,4.18,0.0,6.27,5.57,165,159,6,294,291,3,6,,3,0.012169497461040095,0.07319208544913323,0.11582910173349674,0.006128523901243213,0.23165820346699348,0.2743827700928033,0.030467518823323405,0.09149010681141653,0.02442654526352652,0.03659604272456662,0.0,0.05489406408684992,0.048765540185606714,0.004178272980501393,0.0020891364902506965,-0.0004700352526439483,1,0xf,1
Municipios,1369,Santorcaz,32.72,925,96,44,79,42,90,82,8,0.0,6.49,6.49,0.0,15.14,20.54,3.24,5.41,0.0,0.0,3.24,6.49,8.65,58,67,-9,79,130,-51,6,,2,0.0,0.08574448407979918,0.08574448407979918,0,0.20002642356982425,0.27137006209538905,0.042806183115338875,0.07147575637468621,0.0,0.0,0.042806183115338875,0.08574448407979918,0.11428193949002509,-0.00972972972972973,-0.055135135135135134,-0.0004700352526439483,2,0xf,2
Municipios,1375,Los Santos de la Humosa,78.21,2729,254,115,202,135,314,258,31,0.37,4.4,2.57,1.83,25.65,13.56,2.57,5.86,0.73,0.73,0.0,7.7,9.89,192,200,-8,376,413,-37,5,,3,0.0048774057474294755,0.058001581861323495,0.03387819667809122,0.02412338518323227,0.3381228578961244,0.1787503295544424,0.03387819667809122,0.07724756129712629,0.009622989717901397,0.009622989717901397,0.0,0.1015027682573161,0.13037173741102032,-0.0029314767314034445,-0.013558079882740931,-0.0004700352526439483,2,0xf,2
Municipios,1381,La Serna del Monte,17.21,96,16,7,8,-,-,-,-,0.0,31.25,52.08,0.0,72.92,0.0,10.42,10.42,10.42,0.0,0.0,41.67,10.42,21,22,-1,34,36,-2,5,,1,0.0,0.1304257095158598,0.2173622704507513,0,0.3043405676126879,0.0,0.04348914858096829,0.04348914858096829,0.04348914858096829,0.0,0.0,0.1739148580968281,0.04348914858096829,-0.010416666666666666,-0.020833333333333332,-0.0004700352526439483,2,0xf,2
